fpr,tpr
0.00322614580776379,0.14048059149722736
0.0032378347418498907,0.14048059149722736
0.0032495236759359915,0.1423290203327172
0.0032962794122803943,0.1423290203327172
0.0033196572804525953,0.1423290203327172
0.003331346214538696,0.1423290203327172
0.003331346214538696,0.14417744916820702
0.0033430351486247968,0.14417744916820702
0.0033430351486247968,0.1478743068391867
0.0033547240827108975,0.1478743068391867
0.003378101950883099,0.1478743068391867
0.0033897908849691996,0.1478743068391867
0.0034014798190553004,0.14972273567467653
0.0034365466213136025,0.14972273567467653
0.0034365466213136025,0.15526802218114602
0.003459924489485804,0.15526802218114602
0.003459924489485804,0.15711645101663585
0.0034949912917441057,0.15711645101663585
0.0034949912917441057,0.1589648798521257
0.0035768138303468107,0.1589648798521257
0.0035768138303468107,0.16081330868761554
0.003600191698519012,0.16081330868761554
0.003600191698519012,0.16266173752310537
0.003611880632605113,0.16266173752310537
0.003611880632605113,0.1645101663585952
0.0036235695666912136,0.1645101663585952
0.0036235695666912136,0.16635859519408502
0.0036820142371217167,0.16635859519408502
0.0036820142371217167,0.17190388170055454
0.0037287699734661196,0.17190388170055454
0.0037287699734661196,0.1756007393715342
0.0037404589075522203,0.1756007393715342
0.0037404589075522203,0.18299445471349354
0.003787214643896623,0.18299445471349354
0.003787214643896623,0.18484288354898337
0.003822281446154925,0.18484288354898337
0.003822281446154925,0.1866913123844732
0.0038456593143271264,0.1866913123844732
0.0038456593143271264,0.18853974121996303
0.003869037182499328,0.18853974121996303
0.003869037182499328,0.19038817005545286
0.003927481852929831,0.19038817005545286
0.003927481852929831,0.1922365988909427
0.0039625486551881335,0.1922365988909427
0.0039625486551881335,0.19593345656192238
0.004009304391532536,0.19593345656192238
0.004009304391532536,0.1977818853974122
0.004020993325618637,0.1977818853974122
0.004020993325618637,0.19963031423290203
0.004044371193790838,0.19963031423290203
0.004044371193790838,0.2033271719038817
0.004056060127876939,0.2033271719038817
0.004056060127876939,0.20517560073937152
0.004126193732393543,0.20517560073937152
0.004126193732393543,0.20702402957486138
0.004196327336910147,0.20702402957486138
0.004196327336910147,0.2088724584103512
0.004289838809598953,0.2088724584103512
0.004289838809598953,0.21072088724584104
0.004313216677771154,0.21072088724584104
0.004313216677771154,0.2144177449168207
0.004348283480029456,0.2144177449168207
0.004348283480029456,0.21626617375231053
0.004371661348201657,0.21626617375231053
0.004371661348201657,0.21811460258780038
0.00441841708454606,0.21811460258780038
0.00441841708454606,0.2199630314232902
0.004441794952718262,0.2199630314232902
0.004441794952718262,0.22181146025878004
0.004476861754976563,0.22181146025878004
0.004476861754976563,0.22365988909426987
0.004558684293579269,0.22365988909426987
0.004558684293579269,0.2255083179297597
0.004570373227665369,0.2255083179297597
0.004570373227665369,0.22920517560073936
0.004593751095837571,0.22920517560073936
0.004593751095837571,0.23105360443622922
0.004698951502612477,0.23105360443622922
0.004698951502612477,0.23475046210720887
0.004722329370784678,0.23475046210720887
0.004722329370784678,0.2365988909426987
0.00475739617304298,0.2365988909426987
0.00475739617304298,0.24029574861367836
0.004815840843473484,0.24029574861367836
0.004815840843473484,0.24399260628465805
0.004839218711645685,0.24399260628465805
0.004839218711645685,0.24584103512014788
0.0048509076457317855,0.24584103512014788
0.0048509076457317855,0.24953789279112754
0.004862596579817887,0.24953789279112754
0.004862596579817887,0.2513863216266174
0.004885974447990088,0.2513863216266174
0.004885974447990088,0.25508317929759705
0.0049093523161622896,0.25508317929759705
0.0049093523161622896,0.25693160813308685
0.004944419118420591,0.25693160813308685
0.004944419118420591,0.2587800369685767
0.004956108052506692,0.2587800369685767
0.004956108052506692,0.26062846580406657
0.005014552722937196,0.26062846580406657
0.005014552722937196,0.2643253234750462
0.005037930591109397,0.2643253234750462
0.005037930591109397,0.2680221811460259
0.0050613084592815985,0.2680221811460259
0.0050613084592815985,0.2698706099815157
0.005072997393367699,0.2698706099815157
0.005072997393367699,0.27171903881700554
0.0050846863274538,0.27171903881700554
0.0050846863274538,0.2735674676524954
0.005119753129712102,0.2735674676524954
0.005119753129712102,0.27911275415896486
0.0051665088660565045,0.27911275415896486
0.0051665088660565045,0.28650646950092423
0.005189886734228706,0.28650646950092423
0.005189886734228706,0.2902033271719039
0.005201575668314806,0.2902033271719039
0.005201575668314806,0.2920517560073937
0.0052717092728314105,0.2920517560073937
0.0052717092728314105,0.2957486136783734
0.005341842877348015,0.2957486136783734
0.005341842877348015,0.29944547134935307
0.0054236654159507194,0.29944547134935307
0.0054236654159507194,0.30129390018484287
0.005458732218209021,0.30129390018484287
0.005458732218209021,0.3049907578558225
0.005505487954553424,0.3049907578558225
0.005505487954553424,0.3068391866913124
0.005563932624983928,0.3068391866913124
0.005563932624983928,0.31053604436229204
0.00559899942724223,0.31053604436229204
0.00561068836132833,0.3123844731977819
0.005645755163586633,0.3123844731977819
0.005645755163586633,0.31608133086876156
0.005657444097672733,0.31608133086876156
0.005657444097672733,0.3197781885397412
0.005669133031758834,0.3197781885397412
0.005669133031758834,0.32162661737523107
0.0056925108999310355,0.32162661737523107
0.0056925108999310355,0.32532347504621073
0.005739266636275438,0.32532347504621073
0.005739266636275438,0.32717190388170053
0.00576264450444764,0.32717190388170053
0.00577433343853374,0.3290203327171904
0.00577433343853374,0.33086876155268025
0.00578602237261984,0.33086876155268025
0.00578602237261984,0.3364140480591497
0.005867844911222546,0.3364140480591497
0.005867844911222546,0.33826247689463956
0.005891222779394747,0.33826247689463956
0.005891222779394747,0.3419593345656192
0.005961356383911351,0.3419593345656192
0.005961356383911351,0.3438077634011091
0.005996423186169653,0.3438077634011091
0.005996423186169653,0.34750462107208874
0.006008112120255754,0.34750462107208874
0.006008112120255754,0.34935304990757854
0.006019801054341855,0.34935304990757854
0.006019801054341855,0.3512014787430684
0.006031489988427955,0.3512014787430684
0.006031489988427955,0.35304990757855825
0.006043178922514056,0.35304990757855825
0.006043178922514056,0.3567467652495379
0.0060548678566001565,0.3567467652495379
0.0060548678566001565,0.3585951940850277
0.006089934658858459,0.3585951940850277
0.006089934658858459,0.36044362292051757
0.006101623592944559,0.36044362292051757
0.006101623592944559,0.36229205175600737
0.006148379329288962,0.36229205175600737
0.006148379329288962,0.36414048059149723
0.006183446131547264,0.36414048059149723
0.006183446131547264,0.3659889094269871
0.006195135065633365,0.3659889094269871
0.006195135065633365,0.36968576709796674
0.006335402274666573,0.36968576709796674
0.006335402274666573,0.37153419593345655
0.006358780142838774,0.37153419593345655
0.006358780142838774,0.3733826247689464
0.0063704690769248755,0.3733826247689464
0.0063704690769248755,0.37707948243992606
0.006393846945097077,0.37707948243992606
0.006393846945097077,0.3789279112754159
0.006405535879183177,0.3789279112754159
0.006405535879183177,0.3807763401109057
0.00644060268144148,0.3807763401109057
0.00644060268144148,0.38817005545286504
0.006510736285958083,0.38817005545286504
0.006510736285958083,0.39186691312384475
0.006534114154130285,0.39186691312384475
0.006534114154130285,0.39371534195933455
0.006545803088216386,0.39371534195933455
0.006545803088216386,0.3955637707948244
0.006557492022302486,0.3955637707948244
0.006557492022302486,0.3974121996303142
0.006604247758646889,0.3974121996303142
0.006604247758646889,0.39926062846580407
0.006873093242627205,0.39926062846580407
0.006873093242627205,0.4011090573012939
0.006943226847143809,0.4011090573012939
0.006943226847143809,0.4029574861367837
0.00695491578122991,0.4029574861367837
0.00695491578122991,0.4066543438077634
0.007025049385746514,0.4066543438077634
0.007025049385746514,0.4121996303142329
0.0071068719243492185,0.4121996303142329
0.0071068719243492185,0.4177449168207024
0.007153627660693621,0.4177449168207024
0.007153627660693621,0.4214417744916821
0.007177005528865823,0.4214417744916821
0.007177005528865823,0.4232902033271719
0.007188694462951923,0.4232902033271719
0.007188694462951923,0.42513863216266173
0.007212072331124125,0.42513863216266173
0.007212072331124125,0.4269870609981516
0.007247139133382427,0.4269870609981516
0.007247139133382427,0.4288354898336414
0.007270517001554629,0.4288354898336414
0.007270517001554629,0.43068391866913125
0.007282205935640729,0.43068391866913125
0.007282205935640729,0.4343807763401109
0.00729389486972683,0.4343807763401109
0.00729389486972683,0.43622920517560076
0.00730558380381293,0.43622920517560076
0.00730558380381293,0.4399260628465804
0.007317272737899031,0.4399260628465804
0.007317272737899031,0.4436229205175601
0.007352339540157333,0.4436229205175601
0.007352339540157333,0.44731977818853974
0.007410784210587836,0.44731977818853974
0.007410784210587836,0.4491682070240296
0.0074224731446739375,0.4491682070240296
0.0074224731446739375,0.4510166358595194
0.007492606749190541,0.4510166358595194
0.007492606749190541,0.45286506469500926
0.007539362485534944,0.45286506469500926
0.007551051419621045,0.45471349353049906
0.007562740353707145,0.45471349353049906
0.007586118221879347,0.45471349353049906
0.00764456289230985,0.45471349353049906
0.00764456289230985,0.4565619223659889
0.007773141167256958,0.4565619223659889
0.007773141167256958,0.4584103512014787
0.00781989690360136,0.4584103512014787
0.00781989690360136,0.4658040665434381
0.007843274771773562,0.4658040665434381
0.007843274771773562,0.4676524953789279
0.007866652639945763,0.4676524953789279
0.007866652639945763,0.46950092421441775
0.007890030508117965,0.46950092421441775
0.007890030508117965,0.4713493530499076
0.007913408376290166,0.4713493530499076
0.007913408376290166,0.47689463955637706
0.007936786244462368,0.47689463955637706
0.007936786244462368,0.4787430683918669
0.007960164112634569,0.4787430683918669
0.007960164112634569,0.4805914972273567
0.00798354198080677,0.4805914972273567
0.00798354198080677,0.4824399260628466
0.008018608783065073,0.4824399260628466
0.008018608783065073,0.48428835489833644
0.008030297717151172,0.48428835489833644
0.008030297717151172,0.48613678373382624
0.008065364519409476,0.48613678373382624
0.008065364519409476,0.4879852125693161
0.008088742387581676,0.4879852125693161
0.008088742387581676,0.49168207024029575
0.00814718705801218,0.49168207024029575
0.00814718705801218,0.49353049907578556
0.00815887599209828,0.49353049907578556
0.00815887599209828,0.5009242144177449
0.008170564926184381,0.5009242144177449
0.008170564926184381,0.5027726432532348
0.008229009596614885,0.5027726432532348
0.008229009596614885,0.5046210720887245
0.008240698530700986,0.5046210720887245
0.008240698530700986,0.5083179297597042
0.008264076398873187,0.5083179297597042
0.008264076398873187,0.512014787430684
0.00831083213521759,0.512014787430684
0.00831083213521759,0.5157116451016636
0.008369276805648094,0.5157116451016636
0.008369276805648094,0.5194085027726433
0.008451099344250798,0.5194085027726433
0.008451099344250798,0.5231053604436229
0.0085095440146813,0.5231053604436229
0.0085095440146813,0.5249537892791127
0.008532921882853503,0.5249537892791127
0.008532921882853503,0.5268022181146026
0.008591366553284007,0.5268022181146026
0.008591366553284007,0.5304990757855823
0.008591366553284007,0.532347504621072
0.008696566960058912,0.532347504621072
0.008696566960058912,0.5378927911275416
0.008778389498661616,0.5378927911275416
0.008778389498661616,0.5415896487985212
0.008790078432747718,0.5415896487985212
0.008790078432747718,0.5434380776340111
0.00881345630091992,0.5434380776340111
0.00881345630091992,0.5452865064695009
0.00882514523500602,0.5452865064695009
0.00882514523500602,0.5471349353049908
0.008848523103178222,0.5471349353049908
0.008848523103178222,0.5489833641404805
0.008930345641780926,0.5489833641404805
0.008930345641780926,0.5508317929759704
0.00897710137812533,0.5508317929759704
0.00897710137812533,0.5526802218114603
0.009105679653072437,0.5526802218114603
0.009105679653072437,0.5545286506469501
0.009269324730277846,0.5545286506469501
0.009269324730277846,0.55637707948244
0.00932776940070835,0.55637707948244
0.00932776940070835,0.5582255083179297
0.009362836202966652,0.5582255083179297
0.009362836202966652,0.5600739371534196
0.009421280873397156,0.5600739371534196
0.009421280873397156,0.5619223659889094
0.009444658741569356,0.5619223659889094
0.009444658741569356,0.5637707948243993
0.009456347675655457,0.5637707948243993
0.009456347675655457,0.5656192236598891
0.009468036609741558,0.5656192236598891
0.009468036609741558,0.5674676524953789
0.009491414477913759,0.5674676524953789
0.009491414477913759,0.5693160813308688
0.00950310341199986,0.5693160813308688
0.00950310341199986,0.5785582255083179
0.00951479234608596,0.5785582255083179
0.00951479234608596,0.5804066543438078
0.009549859148344263,0.5804066543438078
0.009549859148344263,0.5822550831792976
0.009573237016516464,0.5822550831792976
0.009573237016516464,0.5859519408502772
0.009584925950602565,0.5859519408502772
0.009584925950602565,0.5878003696857671
0.009655059555119168,0.5878003696857671
0.009655059555119168,0.589648798521257
0.009736882093721873,0.589648798521257
0.009736882093721873,0.5914972273567468
0.009748571027807974,0.5914972273567468
0.009748571027807974,0.5933456561922366
0.009783637830066276,0.5933456561922366
0.009783637830066276,0.5951940850277264
0.009795326764152377,0.5951940850277264
0.009795326764152377,0.5970425138632163
0.00984208250049678,0.5970425138632163
0.00984208250049678,0.5988909426987061
0.009900527170927284,0.5988909426987061
0.009900527170927284,0.6081330868761553
0.009912216105013383,0.6081330868761553
0.009912216105013383,0.6118299445471349
0.009923905039099484,0.6118299445471349
0.009923905039099484,0.6136783733826248
0.009947282907271687,0.6136783733826248
0.009947282907271687,0.6155268022181146
0.00999403864361609,0.6155268022181146
0.00999403864361609,0.6173752310536045
0.010029105445874391,0.6173752310536045
0.010029105445874391,0.6192236598890942
0.010064172248132693,0.6192236598890942
0.010064172248132693,0.6210720887245841
0.010075861182218794,0.6210720887245841
0.010075861182218794,0.6229205175600739
0.010122616918563197,0.6229205175600739
0.010122616918563197,0.6247689463955638
0.010134305852649296,0.6247689463955638
0.010134305852649296,0.6266173752310537
0.0101693726549076,0.6266173752310537
0.0101693726549076,0.6284658040665434
0.010204439457165902,0.6284658040665434
0.010204439457165902,0.6303142329020333
0.010216128391252001,0.6303142329020333
0.010216128391252001,0.6321626617375231
0.010239506259424203,0.6321626617375231
0.010239506259424203,0.634011090573013
0.010297950929854707,0.634011090573013
0.010297950929854707,0.6358595194085028
0.010321328798026908,0.6358595194085028
0.010321328798026908,0.6377079482439926
0.010391462402543511,0.6377079482439926
0.010391462402543511,0.6395563770794824
0.010414840270715714,0.6395563770794824
0.010414840270715714,0.6414048059149723
0.010473284941146218,0.6414048059149723
0.010473284941146218,0.6432532347504621
0.010566796413835022,0.6432532347504621
0.010566796413835022,0.6451016635859519
0.010613552150179425,0.6451016635859519
0.010613552150179425,0.6487985212569316
0.01068368575469603,0.6487985212569316
0.01068368575469603,0.6524953789279113
0.010753819359212633,0.6524953789279113
0.010753819359212633,0.6543438077634011
0.010788886161470935,0.6543438077634011
0.010788886161470935,0.6580406654343808
0.010800575095557036,0.6580406654343808
0.010800575095557036,0.6598890942698706
0.010952531238676346,0.6598890942698706
0.010952531238676346,0.6617375231053605
0.010964220172762445,0.6617375231053605
0.010964220172762445,0.66728280961183
0.01102266484319295,0.66728280961183
0.01102266484319295,0.6691312384473198
0.01104604271136515,0.6691312384473198
0.01104604271136515,0.6709796672828097
0.011162932052226158,0.6709796672828097
0.011162932052226158,0.6746765249537893
0.01120968778857056,0.6746765249537893
0.01120968778857056,0.678373382624769
0.01122137672265666,0.678373382624769
0.01122137672265666,0.6820702402957486
0.011233065656742761,0.6820702402957486
0.011233065656742761,0.6839186691312384
0.011279821393087164,0.6839186691312384
0.011279821393087164,0.6857670979667283
0.011314888195345466,0.6857670979667283
0.011314888195345466,0.6876155268022182
0.01134995499760377,0.6876155268022182
0.01134995499760377,0.6894639556377079
0.011361643931689869,0.6894639556377079
0.011361643931689869,0.6913123844731978
0.01139671073394817,0.6913123844731978
0.01139671073394817,0.6931608133086876
0.011408399668034272,0.6931608133086876
0.011408399668034272,0.6950092421441775
0.011431777536206474,0.6950092421441775
0.011431777536206474,0.6968576709796673
0.011466844338464776,0.6968576709796673
0.011466844338464776,0.6987060998151571
0.011536977942981379,0.6987060998151571
0.011536977942981379,0.7005545286506469
0.01157204474523968,0.7005545286506469
0.01157204474523968,0.7024029574861368
0.011595422613411883,0.7024029574861368
0.011595422613411883,0.7060998151571165
0.011677245152014588,0.7060998151571165
0.011677245152014588,0.7079482439926063
0.01170062302018679,0.7079482439926063
0.01170062302018679,0.7097966728280961
0.011852579163306098,0.7097966728280961
0.011852579163306098,0.711645101663586
0.0118642680973922,0.711645101663586
0.0118642680973922,0.7134935304990758
0.0118876459655644,0.7134935304990758
0.0118876459655644,0.7153419593345656
0.011946090635994904,0.7153419593345656
0.011946090635994904,0.7171903881700554
0.011969468504167104,0.7171903881700554
0.011969468504167104,0.7190388170055453
0.01203960210868371,0.7190388170055453
0.01203960210868371,0.7208872458410351
0.01206297997685591,0.7208872458410351
0.01206297997685591,0.722735674676525
0.012074668910942011,0.722735674676525
0.012074668910942011,0.7245841035120147
0.012261691856319623,0.7245841035120147
0.012261691856319623,0.7264325323475046
0.012308447592664026,0.7264325323475046
0.012308447592664026,0.7282809611829945
0.012378581197180629,0.7282809611829945
0.012378581197180629,0.7338262476894639
0.01241364799943893,0.7338262476894639
0.01241364799943893,0.7375231053604436
0.012437025867611133,0.7375231053604436
0.012437025867611133,0.7412199630314233
0.012448714801697233,0.7412199630314233
0.012448714801697233,0.7430683918669131
0.012647426681160945,0.7430683918669131
0.012647426681160945,0.744916820702403
0.01290458323105516,0.744916820702403
0.01290458323105516,0.7467652495378928
0.01292796109922736,0.7467652495378928
0.01292796109922736,0.7486136783733827
0.01306822830826057,0.7486136783733827
0.01306822830826057,0.7523105360443623
0.013302006989982584,0.7523105360443623
0.013302006989982584,0.7541589648798521
0.013605919276221201,0.7541589648798521
0.013605919276221201,0.756007393715342
0.013676052880737805,0.756007393715342
0.013676052880737805,0.7578558225508318
0.013816320089771014,0.7578558225508318
0.013816320089771014,0.7597042513863216
0.013874764760201518,0.7597042513863216
0.013874764760201518,0.7615526802218114
0.013968276232890323,0.7615526802218114
0.013968276232890323,0.7634011090573013
0.013991654101062524,0.7634011090573013
0.013991654101062524,0.7652495378927912
0.014038409837406927,0.7652495378927912
0.014038409837406927,0.767097966728281
0.014050098771493028,0.767097966728281
0.014050098771493028,0.7689463955637708
0.014166988112354034,0.7689463955637708
0.014166988112354034,0.7726432532347505
0.014213743848698437,0.7726432532347505
0.014213743848698437,0.7744916820702403
0.01423712171687064,0.7744916820702403
0.01423712171687064,0.7763401109057301
0.014295566387301142,0.7763401109057301
0.014295566387301142,0.7781885397412199
0.014482589332678753,0.7781885397412199
0.014482589332678753,0.7818853974121996
0.014517656134937055,0.7818853974121996
0.014517656134937055,0.7837338262476895
0.014938457762036679,0.7837338262476895
0.014938457762036679,0.7855822550831792
0.014961835630208881,0.7855822550831792
0.014961835630208881,0.7874306839186691
0.014996902432467183,0.7874306839186691
0.014996902432467183,0.789279112754159
0.015020280300639385,0.789279112754159
0.015020280300639385,0.7911275415896488
0.015195614311930896,0.7911275415896488
0.015195614311930896,0.7929759704251387
0.01544108192773901,0.7929759704251387
0.01544108192773901,0.7948243992606284
0.01546445979591121,0.7948243992606284
0.01546445979591121,0.7966728280961183
0.015534593400427815,0.7966728280961183
0.015534593400427815,0.7985212569316081
0.015557971268600016,0.7985212569316081
0.015557971268600016,0.800369685767098
0.01562810487311662,0.800369685767098
0.01562810487311662,0.8022181146025879
0.01574499421397763,0.8022181146025879
0.01574499421397763,0.8040665434380776
0.016072284368388447,0.8040665434380776
0.016072284368388447,0.8077634011090573
0.01665673107269348,0.8077634011090573
0.01665673107269348,0.8096118299445472
0.016715175743123985,0.8096118299445472
0.016715175743123985,0.8114602587800369
0.016995710161190402,0.8114602587800369
0.016995710161190402,0.8133086876155268
0.017229488842912415,0.8133086876155268
0.017229488842912415,0.8151571164510166
0.01736975605194562,0.8151571164510166
0.01736975605194562,0.8170055452865065
0.01743988965646223,0.8170055452865065
0.01743988965646223,0.8188539741219963
0.017580156865495435,0.8188539741219963
0.017580156865495435,0.8207024029574861
0.018421760119694684,0.8207024029574861
0.018421760119694684,0.822550831792976
0.018562027328727894,0.822550831792976
0.018562027328727894,0.8243992606284658
0.018620471999158398,0.8243992606284658
0.018620471999158398,0.8262476894639557
0.018725672405933303,0.8262476894639557
0.018725672405933303,0.8280961182994455
0.018982828955827518,0.8280961182994455
0.018982828955827518,0.8299445471349353
0.01950883098970205,0.8299445471349353
0.01950883098970205,0.8317929759704251
0.019660787132821357,0.8317929759704251
0.019660787132821357,0.833641404805915
0.019894565814543373,0.833641404805915
0.019894565814543373,0.8354898336414048
0.01999976622131828,0.8354898336414048
0.01999976622131828,0.8373382624768947
0.020011455155404378,0.8373382624768947
0.020011455155404378,0.8391866913123844
0.020093277694007084,0.8391866913123844
0.020093277694007084,0.8410351201478743
0.020104966628093184,0.8410351201478743
0.020104966628093184,0.8428835489833642
0.0203387453098152,0.8428835489833642
0.0203387453098152,0.844731977818854
0.020455634650676204,0.844731977818854
0.020455634650676204,0.8465804066543438
0.021028392420895138,0.8465804066543438
0.021028392420895138,0.8484288354898336
0.021121903893583944,0.8484288354898336
0.021121903893583944,0.8502772643253235
0.021238793234444952,0.8502772643253235
0.021238793234444952,0.8521256931608133
0.02176479526831948,0.8521256931608133
0.02176479526831948,0.8539741219963032
0.022325864104452316,0.8539741219963032
0.022325864104452316,0.8558225508317929
0.02279342146789634,0.8558225508317929
0.02279342146789634,0.8576709796672828
0.023015511215532254,0.8576709796672828
0.023015511215532254,0.8595194085027726
0.02342462390854578,0.8595194085027726
0.02342462390854578,0.8613678373382625
0.02426622716274503,0.8613678373382625
0.02426622716274503,0.8632162661737524
0.02494418533973887,0.8632162661737524
0.02494418533973887,0.8650646950092421
0.025575387780388308,0.8650646950092421
0.025575387780388308,0.866913123844732
0.02627672382555435,0.866913123844732
0.02627672382555435,0.8687615526802218
0.02628841275964045,0.8687615526802218
0.02628841275964045,0.8706099815157117
0.026814414793514978,0.8706099815157117
0.026814414793514978,0.8724584103512015
0.026954682002548188,0.8724584103512015
0.026954682002548188,0.8743068391866913
0.02753912870685322,0.8743068391866913
0.02753912870685322,0.8761552680221811
0.027924863531694544,0.8761552680221811
0.027924863531694544,0.878003696857671
0.02820539794976096,0.878003696857671
0.02820539794976096,0.8798521256931608
0.028415798763310775,0.8798521256931608
0.028415798763310775,0.8817005545286506
0.02937429135837103,0.8817005545286506
0.02937429135837103,0.8835489833641405
0.030671763041928205,0.8835489833641405
0.030671763041928205,0.8853974121996303
0.03087047492139192,0.8853974121996303
0.03087047492139192,0.8872458410351202
0.033932975651950296,0.8872458410351202
0.033932975651950296,0.88909426987061
0.03410830966324181,0.88909426987061
0.03410830966324181,0.8909426987060998
0.03576813830346811,0.8909426987060998
0.03576813830346811,0.8927911275415896
0.03714743252562799,0.8927911275415896
0.03714743252562799,0.8946395563770795
0.03801241364799944,0.8946395563770795
0.03803579151617164,0.8946395563770795
0.03836308167058246,0.8946395563770795
0.03836308167058246,0.8964879852125693
0.038807261165854284,0.8964879852125693
0.038807261165854284,0.8983364140480592
0.039473530408762024,0.8983364140480592
0.039473530408762024,0.9001848428835489
0.03970730909048404,0.9001848428835489
0.03970730909048404,0.9020332717190388
0.03982419843134505,0.9020332717190388
0.03982419843134505,0.9038817005545287
0.0424658975348038,0.9038817005545287
0.0424658975348038,0.9057301293900185
0.04617128964009772,0.9057301293900185
0.04617128964009772,0.9075785582255084
0.0526235812556253,0.9075785582255084
0.0526235812556253,0.9094269870609981
0.05422496522542109,0.9094269870609981
0.05422496522542109,0.911275415896488
0.05843298149641734,0.911275415896488
0.05843298149641734,0.9131238447319778
